N;p;q;found_divisor;time;divisor_equal;base_size
355450642819;827143;429733;429733;0.002996206283569336;True;20
16449461023;222011;74093;74093;0.0014977455139160156;True;18
134141261;9679;13859;13859;0.0005002021789550781;True;14
44526613127;65111;683857;683857;0.0019969940185546875;True;20
2012029;131;15359;131;0.0;True;14
416769897413;417317;998689;998689;0.02197718620300293;True;21
36418185403;187927;193789;193789;0.0019969940185546875;True;18
13650885667;77447;176261;77447;0.0014977455139160156;True;18
544946649237533;13531943;40271131;13531943;0.016982078552246094;True;27
18195066503;70321;258743;70321;0.0009992122650146484;True;18
246307771;22741;10831;10831;0.0;True;15
119844106969;191099;627131;627131;0.0009989738464355469;True;20
5146697;3547;1451;1451;0.0;True;12
3850111117;21193;181669;21193;0.002486705780029297;True;18
255147493903;1073713;237631;237631;0.0014986991882324219;True;22
3215518967;37847;84961;84961;0.0;True;17
669917;2803;239;239;0.0;True;13
131272403;135193;971;971;0.0004992485046386719;True;18
24610873621;220573;111577;111577;0.0009992122650146484;True;18
790250281;155653;5077;5077;0.0;True;18
5964878418431479;192566809;30975631;192566809;0.1823117733001709;True;28
3243510244571;397427;8161273;397427;0.0045092105865478516;True;24
179983;853;211;211;0.0;True;10
11132109259;33317;334127;334127;0.0034961700439453125;True;20
11867978347;201881;58787;58787;0.0;True;18
3134778589;33359;93971;33359;0.021492481231689453;True;17
17340546130746571;125058467;138659513;138659513;0.03195500373840332;True;29
670841004271093;21680807;30941699;21680807;0.005994081497192383;True;25
31088963;3623;8581;3623;0.0;True;14
67094843;24407;2749;2749;0.0;True;15
4867445998209551;89453597;54413083;54413083;0.021463394165039062;True;27
59360691160545653;341673037;173735369;341673037;0.01748204231262207;True;29
248191;877;283;283;0.0;True;12
9225316136036827;53952649;170989123;53952649;0.023988723754882812;True;28
36703344718627;6815293;5385439;5385439;0.005480527877807617;True;23
42139421;15329;2749;2749;0.0;True;14
11934991891;61493;194087;61493;0.0014994144439697266;True;18
92416697;5443;16979;16979;0.0;True;15
1745738011;353603;4937;4937;0.0;True;19
15170437;10631;1427;1427;0.0;True;15
42491860540091;3214891;13217201;3214891;0.0050067901611328125;True;25
788244746557;1513489;520813;520813;0.00099945068359375;True;24
232698814828303;19991089;11640127;19991089;0.015471935272216797;True;27
164962337;11927;13831;11927;0.0;True;14
5005277473681;2812129;1779889;1779889;0.010002613067626953;True;23
521837;631;827;631;0.0;True;10
2592946259;56767;45677;45677;0.0005125999450683594;True;16
406006561;13313;30497;30497;0.0;True;15
40272225274982039;366637507;109842077;109842077;0.03495287895202637;True;29
10620509;2591;4099;4099;0.0004985332489013672;True;14
482406803;21187;22769;22769;0.0009982585906982422;True;15
736070292420896243;861561307;854344649;861561307;0.0379641056060791;True;30
37819755713317;5438717;6953801;6953801;0.5809047222137451;True;23
302602958621;1682801;179821;1682801;0.0014994144439697266;True;21
1022213;487;2099;487;0.0;True;13
310253;461;673;673;0.0;True;10
170129119;27749;6131;27749;0.0;True;15
3548140919;121333;29243;29243;0.000997781753540039;True;17
189475785608561;6219383;30465367;6219383;0.010496854782104492;True;25
40591175437;405049;100213;100213;0.0;True;19
948926388503;2352677;403339;403339;0.002490520477294922;True;23
11822669;2011;5879;2011;0.0;True;14
245151437724819421;725213543;338040347;725213543;0.06292247772216797;True;30
449542793515663;10553027;42598469;42598469;0.019493579864501953;True;26
12743693346245299;123353311;103310509;103310509;0.008504629135131836;True;27
34236409;2543;13463;2543;0.0004994869232177734;True;14
5897741;5347;1103;1103;0.0;True;13
354769;2381;149;2381;0.0;True;14
5971177583411;2530457;2359723;2530457;0.003509521484375;True;22
164755411;14293;11527;14293;0.0004985332489013672;True;15
4466942393;105107;42499;42499;0.0004999637603759766;True;17
116677436891;170081;686011;170081;0.0009853839874267578;True;20
973313003899993;53969147;18034619;53969147;0.025463581085205078;True;27
10377828289;90523;114643;114643;0.0005128383636474609;True;17
1580369383;55337;28559;28559;0.0005002021789550781;True;18
122651721983911;16356217;7498783;7498783;0.007986068725585938;True;24
140524306881097;16153777;8699161;16153777;0.009492158889770508;True;24
736185991;19183;38377;19183;0.0004851818084716797;True;16
7036651051;121571;57881;121571;0.0004994869232177734;True;17
404482021;16427;24623;16427;0.0;True;15
578687519957;337213;1716089;337213;0.0015163421630859375;True;22
15929;937;17;17;0.0;True;10
5865845756991761;45387431;129239431;45387431;0.023488759994506836;True;27
174335928698992033;490193357;355647269;490193357;0.0909128189086914;True;29
8715472516135949;53706833;162278653;53706833;0.005476951599121094;True;28
184917683;13291;13913;13913;0.001497030258178711;True;14
49981;331;151;151;0.0;True;10
1507127137;31663;47599;47599;0.0;True;17
46125773;4999;9227;4999;0.0;True;14
1057347651323;1627267;649769;649769;0.008504629135131836;True;21
184750051946269;21051203;8776223;8776223;0.5674374103546143;True;29
11375537;7829;1453;1453;0.0004999637603759766;True;14
47268792719;196561;240479;196561;0.0015001296997070312;True;18
128293391036617;9480281;13532657;9480281;0.016988039016723633;True;25
150108846073;365569;410617;410617;0.0014989376068115234;True;19
215287;467;461;467;0.0;True;10
25640236996477;5418353;4732109;4732109;0.001998424530029297;True;23
42324933871694479;100846883;419695013;100846883;0.017994403839111328;True;29
11199161;1979;5659;1979;0.0;True;13
178740055571387683;867288511;206090653;206090653;0.02747201919555664;True;30
122762687;14207;8641;8641;0.0;True;14
313731948953;452983;692591;452983;0.001997709274291992;True;24
201788243;12269;16447;16447;0.0;True;15
4889115149;110641;44189;44189;0.0005042552947998047;True;17
420368234035462103;770848609;545331767;770848609;3.7076902389526367;True;30
5759205814619;1138853;5057023;5057023;0.0019981861114501953;True;23
11042753;2531;4363;2531;0.000499725341796875;True;13
192832693;8009;24077;24077;0.00051116943359375;True;15
13830449;11593;1193;1193;0.0;True;14
15887161;5503;2887;2887;0.0;True;16
13570158379;115223;117773;115223;0.0010128021240234375;True;17
617301521029;812101;760129;760129;0.0014979839324951172;True;21
114117904488283;21771707;5241569;5241569;0.0029973983764648438;True;26
151627547;9343;16229;9343;0.0004992485046386719;True;14
1044344656475633;36551891;28571563;36551891;0.012991905212402344;True;26
96378584441;244901;393541;393541;0.0005106925964355469;True;20
11912817899;223283;53353;53353;0.0;True;19
16829994900557;2936993;5730349;2936993;0.0040090084075927734;True;24
221057;443;499;443;0.0;True;10
5168609703731;1630841;3169291;1630841;0.009488821029663086;True;22
3096535978427;2002223;1546549;2002223;0.0030083656311035156;True;21
87240044989396591;250589951;348138641;250589951;0.05293107032775879;True;29
55747756851741943;439405861;126870763;126870763;0.36013245582580566;True;29
166423;1021;163;163;0.0;True;10
414328513;17341;23893;17341;0.0;True;15
111649;311;359;311;0.0;True;10
115390810714523;7733939;14920057;14920057;0.08742356300354004;True;24
10443070720664269;109479679;95388211;95388211;0.7981643676757812;True;27
682889;1783;383;383;0.0009989738464355469;True;13
32311921;6043;5347;5347;0.0;True;13
589282463520545903;991701229;594213707;594213707;0.005494594573974609;True;30
116111129621;434221;267401;267401;0.003995656967163086;True;19
3920767;1291;3037;1291;0.0005006790161132812;True;12
731874872495827;45375773;16129199;45375773;6.4993486404418945;True;26
26297357;6323;4159;4159;0.0;True;13
3999757;1153;3469;1153;0.0;True;14
27257;281;97;97;0.0;True;11
155202121;21517;7213;7213;0.0;True;16
1400057;461;3037;461;0.0004992485046386719;True;12
3195346527204229;59329451;53857679;53857679;6.938898086547852;True;26
680243;433;1571;433;0.0;True;12
2452067;1583;1549;1549;0.0;True;13
8243167774727;16277431;506417;506417;0.0009987354278564453;True;25
89619970072331;7731839;11591029;11591029;0.013985157012939453;True;24
85854347;6317;13591;6317;0.0;True;14
20357103511891;3485843;5839937;3485843;0.0064928531646728516;True;23
9861729981894293;77868407;126646099;126646099;6.7850563526153564;True;28
697949429;12163;57383;12163;0.006493091583251953;True;16
193158584510337647;677043529;285297143;285297143;0.11737942695617676;True;30
42278251;5351;7901;7901;0.0004978179931640625;True;13
104887;1979;53;53;0.0;True;11
146667566164451;6144529;23869619;6144529;0.013987302780151367;True;25
60142112580678719;656450369;91617151;91617151;0.050446510314941406;True;30
13377441019979;8820347;1516657;1516657;0.017482995986938477;True;24
4868137843;80621;60383;80621;0.0004980564117431641;True;19
2061497;7607;271;271;0.0;True;15
879611;673;1307;673;0.0;True;14
841728542507;418987;2008961;2008961;0.0009992122650146484;True;22
681013;881;773;881;0.0;True;10
925760073670667;19108751;48446917;48446917;2.215250253677368;True;26
39273257671;858113;45767;45767;0.0014967918395996094;True;20
4901239595701;3988441;1228861;1228861;0.004495859146118164;True;24
8978340335038853;239137733;37544641;37544641;0.028483867645263672;True;29
12020157042883169;495541567;24256607;24256607;0.016483306884765625;True;29
31727842628753;7409777;4281889;4281889;0.005994081497192383;True;23
3998013185938613;84597451;47259263;84597451;0.014976263046264648;True;27
178949;1201;149;1201;0.0;True;12
3250820992817;1904753;1706689;1706689;0.0014984607696533203;True;22
762448594703;850261;896723;896723;0.0014982223510742188;True;20
49849043;6911;7213;7213;0.0;True;14
147796161697;344153;429449;429449;0.0015115737915039062;True;19
220921;173;1277;1277;0.0;True;12
1057757713;19793;53441;19793;0.0005004405975341797;True;18
64983427;16381;3967;16381;0.0;True;14
69345284601791851;399984709;173369839;173369839;51.57521319389343;True;30
652184580844997743;719803471;906059233;719803471;0.09538817405700684;True;30
1347648247648631;55646777;24217903;24217903;0.00649261474609375;True;26
6042541;7817;773;773;0.0;True;13
8317708536603163;57496177;144665419;144665419;0.059438467025756836;True;28
19518354989807;6774217;2881271;2881271;0.01049041748046875;True;24
34871353431361;5847581;5963381;5963381;0.004000425338745117;True;23
6095914189;55609;109621;55609;0.0;True;18
2099533489022419;69506341;30206359;30206359;0.011489391326904297;True;27
233000633;14983;15551;14983;0.0;True;14
9567376946542189;280536623;34103843;34103843;0.0019979476928710938;True;29
2969966322733;1611059;1843487;1611059;0.00449681282043457;True;22
250381;1103;227;227;0.0004987716674804688;True;11
315718531315001;14103293;22386157;22386157;0.010987997055053711;True;25
2626067;2351;1117;2351;0.0;True;13
1027729991;43133;23827;43133;0.0;True;16
6895433561;208807;33023;33023;0.003995180130004883;True;18
179159;97;1847;97;0.0;True;12
355031515177;627811;565507;627811;0.003008127212524414;True;20
608375085978203;72790189;8357927;72790189;0.0074956417083740234;True;27
26564383;9901;2683;2683;0.0;True;14
4748472931;112997;42023;42023;0.0005125999450683594;True;18
94058689268773;11239073;8368901;8368901;0.014471769332885742;True;24
126622374749929;3348773;37811573;3348773;0.004009246826171875;True;27
131362361868314953;350380549;374913397;374913397;0.3071720600128174;True;29
2842306276868491;13480729;210842179;13480729;0.0054934024810791016;True;28
175241288761151;55665749;3148099;3148099;0.0029964447021484375;True;26
161425060355025331;386245451;417933881;417933881;0.02147960662841797;True;29
333607;743;449;743;0.0;True;10
8987848276594151;86240863;104217977;86240863;0.04495429992675781;True;28
89822048915909;7450519;12055811;7450519;0.013985633850097656;True;24
18708649;2777;6737;2777;0.000499725341796875;True;13
2657822800421;7210999;368579;368579;0.002996683120727539;True;24
7282497195761;2630921;2768041;2630921;0.002497434616088867;True;22
655957;769;853;853;0.0004994869232177734;True;10
3266267;5381;607;607;0.0;True;13
1212917412946181;57814567;20979443;57814567;0.02197718620300293;True;26
143287993679;215141;666019;666019;0.002010822296142578;True;20
2459689857434507;42468541;57917927;42468541;0.016483545303344727;True;26
708051823;69697;10159;10159;0.0;True;17
1928777;11149;173;173;0.0;True;15
476445457;32099;14843;14843;0.0;True;15
877181701448581;26530307;33063383;26530307;0.003993034362792969;True;25
9687468513001;3206377;3021313;3206377;0.006503582000732422;True;24
280937;499;563;563;0.0;True;10
648092612641499;49120919;13193821;13193821;0.17232322692871094;True;26
858761899;28433;30203;30203;0.0004999637603759766;True;15
1529107;1399;1093;1093;0.0;True;14
23797;449;53;53;0.0;True;10
3695429;1873;1973;1873;0.0;True;11
101692530499557973;190161421;534769513;190161421;0.045967817306518555;True;29
1251193;2903;431;431;0.0;True;12
303610399907;724277;419191;419191;0.001497507095336914;True;20
526570337202757;24680921;21335117;21335117;0.4465303421020508;True;25
3196603;1019;3137;3137;0.0;True;12
486202092346829;14619629;33256801;14619629;0.010988473892211914;True;25
14371840838923;3713891;3869753;3869753;0.002996683120727539;True;28
745;149;5;5;0.0;True;15
0;0;13001;2;0.0;False;14
7797180826537;2987207;2610191;2610191;0.0034825801849365234;True;22
1140857;431;2647;431;0.0;True;12
213156931832249;10693157;19933957;19933957;0.8691146373748779;True;25
26594929077433583;138958081;191388143;138958081;0.02998805046081543;True;28
2078774005241147;35749669;58148063;35749669;10.880362510681152;True;26
516662881277;586189;881393;881393;0.0029969215393066406;True;23
5672262350411719;58310141;97277459;58310141;0.020979642868041992;True;29
80347912951;333589;240859;240859;0.002002716064453125;True;19
202120799;14887;13577;13577;0.001997709274291992;True;17
12403;157;79;79;0.0;True;12
289750453031943667;983912641;294487987;294487987;3.4269962310791016;True;30
1658262959;32299;51341;51341;0.0005018711090087891;True;16
1687152629;39301;42929;39301;0.0004994869232177734;True;20
21707527;4877;4451;4451;0.0004994869232177734;True;14
996666971;30467;32713;32713;0.0;True;15
1495819571;54163;27617;27617;0.0004994869232177734;True;16
52439567;3803;13789;13789;0.0005002021789550781;True;16
19126793461;182579;104759;182579;0.012486934661865234;True;18
215659999;17863;12073;12073;0.0;True;16
142859;373;383;373;0.0;True;11
2830005271;44101;64171;44101;0.000499725341796875;True;16
34935894402892097;267429137;130636081;130636081;0.027489662170410156;True;29
444532220660020679;656954671;676655849;656954671;0.02297687530517578;True;30
86349158853547;10302011;8381777;10302011;0.012486934661865234;True;24
1713518993;71483;23971;23971;0.0004992485046386719;True;17
42955437001;329891;130211;329891;0.0014858245849609375;True;19
10375629630383;2003447;5178889;2003447;0.006992816925048828;True;23
16867777;2677;6301;2677;0.0;True;15
4836321778628531;101937443;47444017;101937443;0.028970956802368164;True;27
51824337469601;6524803;7942667;6524803;0.015482664108276367;True;23
318360221;24029;13249;13249;0.0;True;15
7384580011;128941;57271;128941;0.0020122528076171875;True;17
79280804809681;7727003;10260227;7727003;0.020965099334716797;True;24
459262963;24821;18503;18503;0.0;True;15
441274867605479;15281957;28875547;28875547;0.0034966468811035156;True;25
371738987;5867;63361;5867;0.0004992485046386719;True;16
210653810838719;13840111;15220529;15220529;0.0039958953857421875;True;24
80765174523281;15078451;5356331;5356331;0.004994869232177734;True;25
89446677934853;2188993;40862021;40862021;0.006493330001831055;True;26
61855853559269741;265791907;232722863;265791907;0.0489506721496582;True;28
13325033;971;13723;971;0.0;True;14
850698429952171;15256627;55759273;15256627;0.005013227462768555;True;26
287210176380593;9186179;31265467;9186179;0.008478641510009766;True;26
4390951;3329;1319;3329;0.0;True;12
1047841510718339;9203101;113857439;113857439;0.01298666000366211;True;27
6425751978327911;210170959;30573929;30573929;0.011489152908325195;True;28
113612663830279;9388079;12101801;12101801;0.008491992950439453;True;27
2594927;2861;907;2861;0.0;True;12
103667;83;1249;83;0.0;True;11
21828427;5147;4241;4241;0.0;True;13
197287067;9413;20959;20959;0.000499725341796875;True;15
111961;1087;103;103;0.0;True;11
41471693;7853;5281;5281;0.0;True;13
22184603403896953;515127007;43066279;515127007;0.013985872268676758;True;30
11846650813;51563;229751;229751;0.0;True;22
1151965187;35279;32653;32653;0.0009980201721191406;True;16
619144180666391;11520697;53741903;11520697;0.022975683212280273;True;26
409515247;51713;7919;51713;0.0004999637603759766;True;16
1193917;331;3607;331;0.0;True;12
543891083627;594499;914873;914873;0.010989189147949219;True;20
26449533354857;4993673;5296609;5296609;0.10788965225219727;True;23
595901616109;685369;869461;685369;0.0024967193603515625;True;20
396469132277;449459;882103;449459;0.003495454788208008;True;20
592270026580238497;904813103;654577199;904813103;0.08292818069458008;True;30
200378234682015319;689932627;290431597;290431597;0.013986825942993164;True;30
10076601203407;2106427;4783741;4783741;0.0059931278228759766;True;23
1214104417;29921;40577;29921;0.0;True;16
4136515465428557;67441837;61334561;61334561;0.017480850219726562;True;27
25149617357;105601;238157;105601;0.00099945068359375;True;19
185900287947952481;505939807;367435583;367435583;0.062416791915893555;True;30
11078950761481;3887047;2850223;3887047;0.003990888595581055;True;22
684761760362111;23767769;28810519;28810519;0.013485431671142578;True;25
8836047852083;1804207;4897469;1804207;0.034464359283447266;True;23
80881641177089;6733747;12011387;6733747;0.0074920654296875;True;25
122695330192889;14914397;8226637;14914397;0.007991790771484375;True;24
90078351529829743;458741147;196359869;458741147;0.030968189239501953;True;29
6775507;6199;1093;1093;0.0;True;13
48300877398200069;564916801;85500869;85500869;0.02047896385192871;True;30
6843529490641993;114450683;59794571;114450683;0.03696322441101074;True;27
845501963;33601;25163;25163;0.0004990100860595703;True;16
298650528103;406267;735109;406267;0.0074920654296875;True;22
42020047;2633;15959;2633;0.0;True;16
104746770094583;3947809;26532887;3947809;0.0020117759704589844;True;26
114274933629030413;381263951;299726563;381263951;0.02097797393798828;True;29
15670128578309057;45869683;341622779;45869683;0.017488718032836914;True;29
11324847081277547;108368089;104503523;104503523;0.014985322952270508;True;27
9671991442416001;87569189;110449709;110449709;0.020978689193725586;True;27
739261;1583;467;467;0.0;True;12
3916984239804499;121188911;32321309;32321309;0.044455528259277344;True;27
3277;113;29;113;0.0;True;10
4478236692529;430279;10407751;430279;0.003495931625366211;True;24
3384278683;159553;21211;21211;0.0004999637603759766;True;18
58747507801914221;150086381;391424641;391424641;0.37511610984802246;True;30
8131864673327;3165947;2568541;2568541;0.0014982223510742188;True;22
2034467;2753;739;2753;0.0;True;13
1669131870199;949667;1757597;949667;0.001497507095336914;True;22
7675793762597;486163;15788519;486163;0.052945852279663086;True;24
436669109;14341;30449;14341;0.0005002021789550781;True;18
82831498417;273127;303271;303271;0.012486457824707031;True;19
65580455881;168463;389287;389287;0.002496480941772461;True;21
41001659;1879;21821;1879;0.0004990100860595703;True;17
350507;1303;269;269;0.0;True;12
24466565881373813;139728821;175100353;139728821;0.015983104705810547;True;28
2946175438042367;60869317;48401651;60869317;0.0319674015045166;True;26
190685061118621;12447601;15319021;12447601;0.020479202270507812;True;25
151271503289;337081;448769;337081;0.0009982585906982422;True;19
1425409;1607;887;1607;0.0;True;11
1278514362687917;55183501;23168417;55183501;0.014484405517578125;True;26
3542276614787;1707443;2074609;1707443;0.0029969215393066406;True;21
16877;2411;7;7;0.0;True;12
107934476303;622133;173491;173491;0.036463260650634766;True;20
1172847961343;10001347;117269;117269;0.0009999275207519531;True;25
343181;113;3037;113;0.0;True;12
97947120283;189347;517289;189347;0.0004992485046386719;True;19
254563;919;277;919;0.0;True;11
5621411236539509;163500671;34381579;34381579;0.031980276107788086;True;28
454882171;570743;797;797;0.0;True;22
2895667;3527;821;821;0.0;True;12
11729705561009;3563041;3292049;3292049;0.0039937496185302734;True;24
2308293997;38011;60727;38011;0.0004990100860595703;True;16
0;0;617;2;0.0;False;10
552940760450563;22679201;24380963;22679201;0.48202061653137207;True;25
24861649708993841;231087539;107585419;107585419;0.012487173080444336;True;28
10577715569297;2720149;3888653;3888653;0.0034825801849365234;True;22
9280423;607;15289;15289;0.0;True;15
1300020384493993;23667499;54928507;23667499;0.015484094619750977;True;26
1795597211;71387;25153;25153;0.0004994869232177734;True;19
141769609;7433;19073;7433;0.0;True;16
46;2;23;2;0.0;True;10
558933654185561;61939469;9023869;9023869;0.005495309829711914;True;26
680671;971;701;701;0.0004987716674804688;True;13
43177191477920543;197691073;218407391;218407391;0.028470993041992188;True;28
461113;457;1009;457;0.0;True;11
27535977264839;12887761;2136599;2136599;0.004993915557861328;True;24
2220833;839;2647;839;0.0;True;12
689923139103064157;911017733;757310329;757310329;0.09190630912780762;True;30
101434805293;459607;220699;459607;0.003995656967163086;True;19
24498133279;204983;119513;204983;0.0009982585906982422;True;19
130301;229;569;229;0.0;True;11
722612828227;1896109;381103;381103;0.0014994144439697266;True;21
2611933;1867;1399;1399;0.0;True;12
261790740217716553;558886973;468414461;558886973;1.9055495262145996;True;30
6679573651;104707;63793;104707;0.003496408462524414;True;19
825497;881;937;937;0.0;True;11
59700474289923667;201459499;296339833;201459499;0.0379636287689209;True;29
4713702551417537;63113521;74686097;63113521;0.005990028381347656;True;28
115588802657071;7632613;15144067;15144067;0.0050084590911865234;True;24
379806454721;2015177;188473;188473;0.0009844303131103516;True;22
1741611965981;2025109;860009;860009;0.005997180938720703;True;22
37605769572099527;212463371;176998837;212463371;0.0169830322265625;True;28
10621827605401157;66300889;160206413;160206413;0.03445577621459961;True;28
996782159;31477;31667;31477;0.0005118846893310547;True;16
456218904239737;23376767;19515911;23376767;0.014995813369750977;True;25
146231548445233;9597389;15236597;9597389;0.006498813629150391;True;24
8485999;3121;2719;3121;0.0;True;12
1408191221;31583;44587;44587;0.007474422454833984;True;16
398123025261601;14901599;26716799;14901599;0.009586572647094727;True;25
66383945081;276827;239803;239803;0.0009856224060058594;True;19
32422069;6983;4643;4643;0.0005006790161132812;True;13
209175103;26759;7817;7817;0.0;True;15
123026704919;331883;370693;331883;0.0009987354278564453;True;19
9190785406009;3503399;2623391;3503399;0.0034825801849365234;True;22
1132518426349;2293397;493817;2293397;0.003509998321533203;True;22
54439976067563353;220773257;246587729;246587729;0.03995919227600098;True;28
25005692609;213649;117041;117041;0.002011537551879883;True;18
5182107696317;3585209;1445413;1445413;0.0024967193603515625;True;22
1183361;317;3733;317;0.0;True;12
854225136551;3364853;253867;253867;0.02497577667236328;True;22
2749329893378051;33324283;82502297;33324283;0.03096604347229004;True;27
14500229;2539;5711;5711;0.0;True;13
14476121269273931;143244677;101058703;143244677;0.027983427047729492;True;28
5248529245932559;133783967;39231377;39231377;0.010988712310791016;True;28
243014266436369;2973787;81718787;2973787;0.0069806575775146484;True;27
1579280371;29759;53069;29759;0.0004978179931640625;True;16
21177045362899;4863491;4354289;4354289;0.13036537170410156;True;24
2715278239649;1699393;1597793;1597793;0.007992029190063477;True;21
13565087;9967;1361;1361;0.0;True;15
151264245794317;27735157;5453881;27735157;0.011987924575805664;True;25
2829763;2777;1019;1019;0.0005133152008056641;True;12
65092649;8609;7561;7561;0.0;True;15
471840067;4421;106727;4421;0.0;True;17
580003;619;937;937;0.0;True;10
1681327798101983;35600407;47227769;47227769;0.055942535400390625;True;26
2388011;4027;593;4027;0.0;True;12
1046068057169;1122269;932101;1122269;0.006505727767944336;True;21
922979;1229;751;1229;0.0;True;11
4787479259890849;77173069;62035621;77173069;4.640738010406494;True;27
193265733416783;16562803;11668661;11668661;0.006994009017944336;True;24
41189057290789049;151406111;272043559;151406111;0.016474485397338867;True;29
3298045176276803;188096569;17533787;17533787;0.024975061416625977;True;28
254503;307;829;307;0.0004990100860595703;True;10
63735349934203;7383479;8632157;7383479;0.008481740951538086;True;24
26381753;1097;24049;1097;0.0;True;15
5453629627;44021;123887;44021;0.0009980201721191406;True;17
1734091;1669;1039;1039;0.0;True;11
393619873;3203;122891;3203;0.0;True;17
2529369893386277;66502057;38034461;66502057;0.03247952461242676;True;26
69097866774661;17248667;4005983;17248667;0.0009958744049072266;True;25
641877501631627;32926097;19494491;19494491;0.012483835220336914;True;25
1196165183;9473;126271;9473;0.0004980564117431641;True;17
26726062418870351;207312257;128916943;128916943;0.06092691421508789;True;28
15512387111709703;18597049;834131647;18597049;0.3071863651275635;True;30
207246281613521;7974191;25989631;7974191;0.006493806838989258;True;25
555976955711;825959;673129;673129;0.03546452522277832;True;21
737961988793;214603;3438731;214603;0.0024976730346679688;True;22
4977779237;66797;74521;66797;0.0009992122650146484;True;17
2481203969;118057;21017;21017;0.005494117736816406;True;19
7475061596407553;75348697;99206249;75348697;0.005993843078613281;True;27
99232425483131;3571661;27783271;27783271;0.11887836456298828;True;25
73718545673;234473;314401;234473;0.0004878044128417969;True;19
4017911782249801;84894059;47328539;84894059;0.5259606838226318;True;27
67220602481;18217;3689993;18217;0.0009992122650146484;True;24
2829397621360909;51533429;54904121;51533429;0.01848149299621582;True;26
2094643;1993;1051;1051;0.0004990100860595703;True;11
231605638471643;29353393;7890251;7890251;0.007490634918212891;True;25
1856924698231;1965709;944659;944659;0.009490489959716797;True;21
777903627001;757403;1027067;757403;0.0029973983764648438;True;20
100702570006361899;457545311;220093109;220093109;0.04545402526855469;True;29
238039226445763;16272013;14628751;14628751;0.005993843078613281;True;24
42476463071333;12954379;3278927;3278927;0.004495859146118164;True;24
495941454133799;17076643;29042093;29042093;0.7102725505828857;True;25
119194957452412763;412766989;288770567;412766989;0.052445173263549805;True;29
13250821;4051;3271;4051;0.0;True;12
93034353374495161;258727979;359583659;258727979;0.034964799880981445;True;29
5074642806875413;80057167;63387739;63387739;1.0813918113708496;True;27
79279601734691;16597771;4776521;4776521;0.008491039276123047;True;24
1045468405369;1678009;623041;623041;0.0029969215393066406;True;21
8513868529;29209;291481;29209;0.000499725341796875;True;19
37479613;5881;6373;5881;0.0;True;13
2438533;1039;2347;1039;0.0;True;12
323574864907913;22368911;14465383;22368911;0.0244753360748291;True;25
67471;619;109;109;0.0;True;11
2179707613;159347;13679;13679;0.0009982585906982422;True;18
760033;503;1511;503;0.0005002021789550781;True;13
23046809;13613;1693;1693;0.0004992485046386719;True;14
250137484502197;7951039;31459723;7951039;0.016482114791870117;True;27
949493;431;2203;431;0.0;True;13
786596123;6883;114281;6883;0.0;True;17
896653;449;1997;449;0.0;True;11
104853631;10303;10177;10177;0.0;True;14
10023206268161;3243881;3089881;3243881;0.005993843078613281;True;22
16880653;2297;7349;2297;0.0;True;13
1458226047547;1640231;889037;1640231;0.003496885299682617;True;21
10811543863;153947;70229;70229;0.0016219615936279297;True;18
506298095373311;26372147;19198213;19198213;0.0074920654296875;True;25
137812900968893;11975251;11508143;11975251;0.02097940444946289;True;24
33515067468059;6498721;5157179;6498721;0.0009989738464355469;True;23
775957822663297;31225349;24850253;24850253;0.006493091583251953;True;27
4580338044767;714919;6406793;714919;0.0;True;23
332167594471547;30563249;10868203;10868203;0.5214669704437256;True;26
136725691061;383347;356663;383347;0.0009987354278564453;True;19
715364000955463;24303179;29434997;24303179;0.014984846115112305;True;26
1864504092556967;32931751;56617217;32931751;0.008991003036499023;True;27
543126383;10909;49787;10909;0.0;True;17
173;173;1;10909;0.010488748550415039;False;10
2324389;1249;1861;1861;0.0;True;13
488953647113;893603;547171;893603;0.0009989738464355469;True;20
142680347;11783;12109;12109;0.0;True;14
522793;353;1481;353;0.000499725341796875;True;12
732063820819;1640549;446231;446231;0.0029969215393066406;True;21
3181;3181;1;446231;0.03995776176452637;False;13
27924107;5153;5419;5419;0.0;True;13
60943454723;89293;682511;89293;0.0;True;20
441131;877;503;503;0.0004992485046386719;True;11
125335680224851757;859229531;145869847;145869847;0.04745125770568848;True;30
822427;599;1373;599;0.0;True;12
117788471;739;159389;739;0.0;True;18
7090884226077907;53491057;132562051;53491057;0.024475574493408203;True;27
4437130431073;4564193;972161;972161;0.0014982223510742188;True;23
34018183332373;6154171;5527663;6154171;0.020978689193725586;True;23
2372231123;9811;241793;9811;0.0;True;21
10650068557134911;180496081;59004431;59004431;0.004996061325073242;True;28
38352443756071;5905381;6494491;5905381;0.004494905471801758;True;23
14730898245989;7213133;2042233;7213133;0.0014982223510742188;True;23
2668969;2677;997;997;0.0;True;13
127178088663487;13228067;9614261;13228067;0.015494108200073242;True;24
1391909741;12451;111791;12451;0.0004885196685791016;True;17
114761825661201419;684038527;167770997;167770997;0.05645751953125;True;30
5534692308759301;19271587;287194423;19271587;0.019979238510131836;True;30
420712057042271;21540679;19531049;21540679;0.14335203170776367;True;25
4311469;1877;2297;1877;0.0;True;12
638175126733;6540623;97571;97571;0.031981468200683594;True;23
8921720029;53411;167039;53411;0.0005080699920654297;True;19
2504146443683;3286441;761963;761963;0.010504484176635742;True;23
446863560197;300319;1487963;1487963;0.0009946823120117188;True;21
